following,followers,actions,is_retweet,location,Type,urlsCount,hashtagsCount,mentionsCount,sentencesCount,charsCount,numbersToChars,wordsCount,hashtagsPercentage,urlsPercentage,mentionsPercentage
11084.0,14084.0,9235.0,0.0,18,False,0,1,0,1,130,0,15,0.0625,0.0,0.0
574.0,170.0,591.0,1.0,1128,False,1,1,0,1,45,0,4,0.2,0.2,0.0
2937.0,368.0,2015.0,0.0,911,False,1,1,0,1,49,0,4,0.2,0.2,0.0
4760.0,2617.0,2301.0,0.0,344,False,1,0,0,1,68,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,1,1,93,0,11,0.0,0.08333333333333333,0.08333333333333333
0.0,26100.0,91.0,0.0,2009,True,1,0,0,1,85,0,4,0.0,0.2,0.0
1775.0,431.0,1480.0,0.0,903,False,1,0,0,1,114,0,13,0.0,0.07142857142857142,0.0
4870.0,1865.0,707.0,0.0,87,False,1,0,0,1,73,0,8,0.0,0.1111111111111111,0.0
2285.0,2852.0,39496.0,0.0,2179,False,1,0,1,2,96,0,7,0.0,0.125,0.125
0.0,3040000.0,0.0,0.0,2187,True,1,0,0,2,111,0,9,0.0,0.1,0.0
0.0,0.0,0.0,0.0,1130,True,0,0,0,2,100,0,12,0.0,0.0,0.0
8591.0,12287.0,24430.0,0.0,1235,False,0,1,0,1,46,0,6,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,62,0,4,0.0,0.2,0.0
0.0,0.0,0.0,0.0,1300,True,0,1,0,1,35,0,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,2,1,1,53,0,4,0.3333333333333333,0.0,0.2
0.0,0.0,1201.0,0.0,2239,True,1,0,0,1,27,0,3,0.0,0.25,0.0
0.0,670000.0,0.0,0.0,2892,True,0,0,0,1,79,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,46,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1200,True,1,0,1,1,79,0,5,0.0,0.16666666666666666,0.16666666666666666
0.0,0.0,0.0,1.0,2892,True,0,0,0,1,36,0,4,0.0,0.0,0.0
4442.0,11722.0,6875.0,0.0,2872,False,0,1,0,1,39,0,4,0.2,0.0,0.0
0.0,0.0,999.0,0.0,2892,True,0,0,0,2,62,0,4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1086,True,1,0,0,1,44,0,6,0.0,0.14285714285714285,0.0
5914.0,14632.0,15898.0,0.0,683,False,2,0,0,1,47,0,5,0.0,0.2857142857142857,0.0
2875.0,4149.0,6410.0,0.0,42,False,0,0,0,1,66,0,6,0.0,0.0,0.0
0.0,0.0,18.0,0.0,2892,True,0,0,0,2,92,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2384,True,0,0,0,1,138,0,13,0.0,0.0,0.0
815.0,992.0,5749.0,1.0,2750,False,1,2,0,1,52,0,5,0.2857142857142857,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,782,True,1,0,0,1,145,0,11,0.0,0.08333333333333333,0.0
2894.0,2184.0,6767.0,1.0,140,False,1,0,0,1,74,0,7,0.0,0.125,0.0
3955.0,3595.0,4518.0,1.0,736,False,0,1,0,1,26,0,3,0.25,0.0,0.0
0.0,0.0,0.0,1.0,1954,True,0,0,0,1,7,0,1,0.0,0.0,0.0
9847.0,15513.0,36699.0,0.0,1058,False,1,0,0,1,82,0,10,0.0,0.09090909090909091,0.0
2713.0,2175.0,4779.0,1.0,859,False,2,0,0,1,93,0,12,0.0,0.14285714285714285,0.0
4320.0,3083.0,31477.0,0.0,1959,False,2,0,0,1,75,0,8,0.0,0.2,0.0
520.0,831.0,3516.0,1.0,2093,False,0,0,0,1,92,0,10,0.0,0.0,0.0
0.0,1990000.0,668.0,0.0,1715,True,1,1,1,1,77,0,7,0.125,0.125,0.125
0.0,0.0,0.0,0.0,347,True,0,0,1,1,107,0,10,0.0,0.0,0.09090909090909091
368.0,587.0,1518.0,0.0,1822,False,0,1,0,1,72,0,6,0.14285714285714285,0.0,0.0
0.0,10500.0,0.0,0.0,1529,True,1,0,0,1,36,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,2763,True,0,0,0,1,16,0,1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1329,True,1,1,0,1,110,0,8,0.1111111111111111,0.1111111111111111,0.0
2333.0,2722.0,28289.0,1.0,2463,False,1,4,1,2,62,0,5,0.4444444444444444,0.16666666666666666,0.16666666666666666
1143.0,1085.0,2813.0,1.0,2216,False,2,0,0,1,47,0,6,0.0,0.25,0.0
1557.0,2886.0,3857.0,0.0,2459,False,0,0,0,1,69,0,7,0.0,0.0,0.0
1981.0,664.0,614.0,1.0,2640,False,1,0,0,1,30,0,3,0.0,0.25,0.0
4913.0,2126.0,1558.0,0.0,384,False,2,1,0,1,88,0,10,0.09090909090909091,0.16666666666666666,0.0
2033.0,2083.0,1870.0,1.0,2603,False,1,2,0,1,64,0,6,0.25,0.14285714285714285,0.0
2299.0,2782.0,35471.0,1.0,1005,False,1,1,0,1,80,0,6,0.14285714285714285,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,1767,True,0,0,1,1,42,0,5,0.0,0.0,0.16666666666666666
0.0,0.0,820.0,0.0,2892,True,0,3,1,2,101,0,9,0.25,0.0,0.1
4375.0,3491.0,9520.0,0.0,1220,False,2,0,0,1,59,0,7,0.0,0.2222222222222222,0.0
3061.0,2602.0,2878.0,1.0,588,False,1,0,0,2,135,0,14,0.0,0.06666666666666667,0.0
4425.0,15627.0,22767.0,0.0,946,False,0,1,0,1,87,0,11,0.08333333333333333,0.0,0.0
2823.0,2711.0,1989.0,1.0,1677,False,1,0,0,1,60,0,6,0.0,0.14285714285714285,0.0
5944.0,17173.0,21354.0,0.0,1421,False,1,1,0,1,104,0,12,0.07692307692307693,0.07692307692307693,0.0
0.0,0.0,0.0,0.0,552,True,0,0,1,1,56,0,5,0.0,0.0,0.16666666666666666
732.0,765.0,2346.0,1.0,1611,False,0,0,0,2,136,0,18,0.0,0.0,0.0
30700.0,28900.0,9.0,0.0,2267,True,1,0,0,2,90,0,6,0.0,0.14285714285714285,0.0
1893.0,2088.0,2892.0,1.0,956,False,0,0,0,1,140,0,14,0.0,0.0,0.0
648.0,325.0,889.0,1.0,2156,False,1,0,0,1,16,0,2,0.0,0.3333333333333333,0.0
1460.0,1969.0,2386.0,1.0,944,False,0,1,2,1,20,0,1,0.5,0.0,0.6666666666666666
0.0,0.0,0.0,0.0,249,True,0,0,0,3,64,0,4,0.0,0.0,0.0
1023.0,1478.0,18684.0,1.0,2746,False,1,0,0,3,145,0,16,0.0,0.058823529411764705,0.0
282.0,1935.0,4069.0,0.0,1321,False,1,0,0,1,70,0,7,0.0,0.125,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,45,0,2,0.0,0.0,0.0
837.0,895.0,3816.0,1.0,2864,False,1,1,0,2,71,0,10,0.09090909090909091,0.09090909090909091,0.0
0.0,0.0,0.0,0.0,763,True,1,0,0,1,72,0,4,0.0,0.2,0.0
0.0,14200.0,0.0,0.0,2892,True,1,0,0,1,34,0,4,0.0,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,1,2,0,1,70,0,9,0.18181818181818182,0.1,0.0
0.0,358000.0,0.0,0.0,742,True,1,0,0,1,61,0,7,0.0,0.125,0.0
835.0,922.0,6547.0,1.0,1460,False,0,1,0,1,5,0,1,0.5,0.0,0.0
0.0,14000.0,0.0,0.0,2474,True,0,0,0,1,119,0,9,0.0,0.0,0.0
28600.0,39100.0,33.0,0.0,1810,True,0,0,0,1,53,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,35,0,6,0.0,0.0,0.0
0.0,0.0,19.0,0.0,1388,True,0,0,0,1,28,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,40,0,6,0.0,0.0,0.0
8617.0,12302.0,20958.0,0.0,1977,False,0,1,0,1,48,0,5,0.16666666666666666,0.0,0.0
9144.0,10071.0,28993.0,1.0,661,False,1,1,0,2,27,0,2,0.3333333333333333,0.3333333333333333,0.0
304.0,346.0,1155.0,1.0,1093,False,0,0,3,3,45,0,4,0.0,0.0,0.42857142857142855
0.0,395000.0,1199.0,0.0,1954,True,0,0,3,2,111,0,10,0.0,0.0,0.23076923076923078
0.0,0.0,0.0,0.0,2027,True,0,1,0,2,134,0,12,0.07692307692307693,0.0,0.0
0.0,23700.0,134.0,0.0,2692,True,0,3,0,2,91,0,9,0.25,0.0,0.0
6290.0,17202.0,19765.0,0.0,853,False,2,0,0,1,37,0,5,0.0,0.2857142857142857,0.0
0.0,0.0,0.0,0.0,611,True,0,0,0,1,56,0,7,0.0,0.0,0.0
10162.0,11268.0,28801.0,0.0,1444,False,1,1,0,1,49,0,5,0.16666666666666666,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,911,True,1,1,1,1,65,0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666
833.0,1036.0,2421.0,1.0,1347,False,0,0,1,1,74,0,5,0.0,0.0,0.16666666666666666
12952.0,25207.0,38360.0,0.0,187,False,1,0,0,1,42,0,7,0.0,0.125,0.0
0.0,0.0,0.0,0.0,854,True,0,0,1,2,17,0,2,0.0,0.0,0.3333333333333333
14370.0,13293.0,19628.0,0.0,1659,False,0,2,0,1,65,0,7,0.2222222222222222,0.0,0.0
0.0,0.0,0.0,0.0,1411,True,1,1,0,2,83,0,7,0.125,0.125,0.0
0.0,0.0,0.0,0.0,707,True,1,0,0,1,27,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,1.0,258,True,1,1,1,2,69,0,6,0.14285714285714285,0.14285714285714285,0.14285714285714285
747.0,741.0,2487.0,1.0,233,False,1,1,0,1,55,0,6,0.14285714285714285,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,4,1,62,0,8,0.0,0.0,0.3333333333333333
1284.0,300.0,795.0,0.0,2127,False,0,1,0,1,73,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,1695,True,0,0,0,1,35,0,4,0.0,0.0,0.0
8546.0,12264.0,30996.0,0.0,956,False,0,1,0,1,66,0,8,0.1111111111111111,0.0,0.0
11481.0,12948.0,11409.0,0.0,1450,False,1,2,0,1,97,0,10,0.16666666666666666,0.09090909090909091,0.0
0.0,0.0,5.0,0.0,1525,True,0,1,0,1,127,0,15,0.0625,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,92,0,9,0.0,0.1,0.0
1510.0,1911.0,1761.0,1.0,1453,False,0,0,2,3,122,0,9,0.0,0.0,0.18181818181818182
0.0,11200.0,0.0,0.0,433,True,0,0,0,1,47,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,1,3,68,0,8,0.0,0.0,0.1111111111111111
605.0,363.0,13658.0,1.0,1564,False,0,2,0,1,66,0,9,0.18181818181818182,0.0,0.0
7677.0,19249.0,9970.0,0.0,2221,False,2,0,0,1,59,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,874,True,0,0,0,1,17,0,3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,5,2,68,0,5,0.0,0.0,0.5
43700.0,128000.0,45.0,0.0,870,True,1,2,0,2,63,0,9,0.18181818181818182,0.1,0.0
799.0,902.0,2151.0,1.0,793,False,1,0,0,1,58,0,6,0.0,0.14285714285714285,0.0
732.0,783.0,5615.0,1.0,2098,False,1,0,0,0,1,0,0,0.0,1.0,0.0
0.0,1.0,307.0,0.0,89,False,2,0,0,2,39,0,3,0.0,0.4,0.0
4822.0,1103.0,655.0,0.0,2732,False,1,0,0,1,83,0,10,0.0,0.09090909090909091,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,59,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,558,True,0,0,0,2,81,0,6,0.0,0.0,0.0
0.0,0.0,22.0,0.0,2892,True,0,0,0,1,83,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1154,True,0,0,0,3,100,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1161,True,0,0,0,1,10,0,2,0.0,0.0,0.0
10154.0,61696.0,56186.0,0.0,1842,False,2,0,0,2,65,0,10,0.0,0.16666666666666666,0.0
0.0,7530000.0,0.0,0.0,1525,True,1,1,0,1,92,0,7,0.125,0.125,0.0
5237.0,6416.0,12808.0,0.0,2736,False,2,0,0,1,79,0,9,0.0,0.18181818181818182,0.0
0.0,0.0,0.0,0.0,1762,True,0,0,0,1,16,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,304,True,0,0,0,1,52,0,5,0.0,0.0,0.0
13039.0,21615.0,52235.0,0.0,2511,False,2,0,0,1,59,0,6,0.0,0.25,0.0
709.0,693.0,1658.0,1.0,272,False,2,0,0,1,77,0,9,0.0,0.18181818181818182,0.0
708.0,708.0,2218.0,1.0,369,False,1,3,0,1,66,0,6,0.3333333333333333,0.14285714285714285,0.0
6427.0,25759.0,52859.0,0.0,679,False,1,1,0,1,68,0,8,0.1111111111111111,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,852,True,0,0,1,1,68,0,6,0.0,0.0,0.14285714285714285
0.0,0.0,8.0,0.0,544,True,1,1,0,2,87,0,7,0.125,0.125,0.0
706.0,738.0,4327.0,1.0,318,False,1,1,1,1,96,0,14,0.06666666666666667,0.06666666666666667,0.06666666666666667
9421.0,16941.0,15071.0,0.0,1923,False,0,2,0,1,57,0,6,0.25,0.0,0.0
0.0,14700.0,0.0,0.0,1542,True,1,0,0,1,104,0,9,0.0,0.1,0.0
0.0,0.0,2.0,0.0,2389,True,0,0,0,2,102,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1058,True,0,0,0,2,105,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2323,True,1,0,0,1,44,0,6,0.0,0.14285714285714285,0.0
4888.0,1023.0,463.0,0.0,381,False,1,0,0,1,76,0,9,0.0,0.1,0.0
2173.0,2202.0,7625.0,1.0,796,False,1,1,3,1,68,0,8,0.1111111111111111,0.1111111111111111,0.2727272727272727
0.0,0.0,0.0,0.0,1958,True,0,0,0,1,99,0,8,0.0,0.0,0.0
5893.0,15269.0,24125.0,0.0,2671,False,2,0,0,1,60,0,8,0.0,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,52,0,5,0.0,0.16666666666666666,0.0
4641.0,4459.0,2963.0,0.0,176,False,0,1,1,1,33,0,3,0.25,0.0,0.25
0.0,14200000.0,495.0,0.0,1521,True,1,0,0,2,119,0,11,0.0,0.08333333333333333,0.0
0.0,89000.0,0.0,1.0,2892,True,0,0,0,1,92,0,8,0.0,0.0,0.0
0.0,295000.0,562.0,0.0,2246,True,1,1,0,2,89,0,6,0.14285714285714285,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,484,True,0,0,1,2,107,0,11,0.0,0.0,0.08333333333333333
446.0,191.0,667.0,1.0,2294,False,1,0,0,2,10,0,2,0.0,0.3333333333333333,0.0
8609.0,12301.0,22111.0,0.0,363,False,0,1,0,1,53,0,6,0.14285714285714285,0.0,0.0
1766.0,2831.0,3649.0,0.0,432,False,2,0,0,1,62,0,6,0.0,0.25,0.0
8387.0,14424.0,18496.0,0.0,1265,False,2,2,0,1,50,0,7,0.2222222222222222,0.2222222222222222,0.0
0.0,0.0,68.0,0.0,148,True,0,0,0,1,81,0,3,0.0,0.0,0.0
2340.0,2726.0,26732.0,1.0,2432,False,1,0,0,1,67,0,9,0.0,0.1,0.0
75.0,40.0,120.0,0.0,107,False,1,0,0,2,25,0,1,0.0,0.5,0.0
0.0,79600.0,0.0,0.0,1025,True,0,0,0,1,80,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,82,0,10,0.0,0.0,0.0
0.0,370000.0,85.0,0.0,2892,True,1,2,1,2,67,0,7,0.2222222222222222,0.125,0.125
0.0,1100000.0,497.0,0.0,1954,True,0,0,0,2,138,0,15,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2720,True,0,0,0,1,35,0,6,0.0,0.0,0.0
492.0,241.0,874.0,1.0,840,False,1,0,0,2,115,0,13,0.0,0.07142857142857142,0.0
0.0,0.0,0.0,0.0,1652,True,1,2,0,1,54,0,5,0.2857142857142857,0.16666666666666666,0.0
0.0,0.0,0.0,1.0,2064,True,0,0,0,2,86,0,7,0.0,0.0,0.0
484.0,423.0,1156.0,1.0,32,False,0,0,0,1,134,0,13,0.0,0.0,0.0
0.0,238000.0,5.0,0.0,1525,True,1,0,0,1,110,0,10,0.0,0.09090909090909091,0.0
7148.0,9029.0,21936.0,0.0,2551,False,2,0,0,1,52,0,6,0.0,0.25,0.0
0.0,0.0,12.0,0.0,2892,True,0,3,1,2,80,0,7,0.3,0.0,0.125
1596.0,1243.0,1946.0,1.0,960,False,1,0,0,1,103,0,12,0.0,0.07692307692307693,0.0
0.0,0.0,0.0,0.0,502,True,1,0,0,2,62,0,6,0.0,0.14285714285714285,0.0
0.0,1.0,144.0,0.0,1321,False,1,1,0,1,54,0,7,0.125,0.125,0.0
39275.0,41606.0,3016.0,0.0,2543,False,1,1,0,1,119,0,14,0.06666666666666667,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,1624,True,0,0,0,2,95,0,9,0.0,0.0,0.0
25615.0,29314.0,23740.0,0.0,2434,False,0,1,0,1,72,0,8,0.1111111111111111,0.0,0.0
0.0,195000.0,1633.0,0.0,2892,True,0,0,0,1,43,0,2,0.0,0.0,0.0
74.0,150.0,4003.0,1.0,2111,False,0,0,5,2,75,0,7,0.0,0.0,0.4166666666666667
0.0,0.0,0.0,0.0,1530,True,1,0,0,1,33,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,10.0,0.0,2892,True,0,2,0,2,69,0,6,0.25,0.0,0.0
3171.0,3774.0,5657.0,1.0,2192,False,0,1,0,1,54,0,4,0.2,0.0,0.0
0.0,0.0,0.0,0.0,437,True,0,0,1,1,15,0,2,0.0,0.0,0.3333333333333333
1927.0,1998.0,2629.0,1.0,1250,False,1,0,0,2,95,0,9,0.0,0.1,0.0
4304.0,3024.0,22808.0,0.0,2407,False,2,0,0,1,82,0,8,0.0,0.2,0.0
8185.0,13232.0,7096.0,0.0,2769,False,0,1,0,1,130,0,17,0.05555555555555555,0.0,0.0
798.0,889.0,1589.0,1.0,580,False,1,1,1,1,28,0,3,0.25,0.25,0.25
2239.0,2537.0,11434.0,1.0,2582,False,1,0,0,5,128,0,10,0.0,0.09090909090909091,0.0
75.0,232.0,692.0,1.0,1296,False,2,0,1,1,79,0,8,0.0,0.2,0.1111111111111111
0.0,0.0,0.0,1.0,2269,True,0,0,0,1,52,0,3,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2892,True,0,0,0,1,119,0,13,0.0,0.0,0.0
0.0,0.0,33.0,0.0,2892,True,0,1,1,2,104,0,10,0.09090909090909091,0.0,0.09090909090909091
0.0,0.0,0.0,0.0,2629,True,1,0,0,1,20,0,2,0.0,0.3333333333333333,0.0
0.0,0.0,6.0,0.0,1258,True,0,0,0,1,41,0,4,0.0,0.0,0.0
10133.0,11251.0,31334.0,0.0,781,False,0,1,0,1,68,0,9,0.1,0.0,0.0
0.0,0.0,0.0,0.0,578,True,0,1,0,1,92,0,6,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,511,True,1,0,0,1,81,0,7,0.0,0.125,0.0
916.0,592.0,2379.0,0.0,2732,False,2,0,0,2,84,0,7,0.0,0.2222222222222222,0.0
1352.0,1864.0,2814.0,1.0,2495,False,1,0,0,2,112,0,14,0.0,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,20,0,2,0.0,0.3333333333333333,0.0
0.0,20900.0,0.0,0.0,2032,True,1,3,2,2,75,0,7,0.3,0.125,0.2222222222222222
0.0,5050000.0,0.0,0.0,1893,True,1,2,1,1,69,0,5,0.2857142857142857,0.16666666666666666,0.16666666666666666
304.0,201.0,810.0,1.0,1480,False,2,3,0,3,47,0,6,0.3333333333333333,0.25,0.0
2234.0,2586.0,2998.0,0.0,117,False,0,1,0,1,22,0,4,0.2,0.0,0.0
0.0,1810000.0,491.0,0.0,1318,True,0,0,0,1,82,0,8,0.0,0.0,0.0
63.0,140.0,14784.0,0.0,90,False,0,2,1,1,10,0,1,0.6666666666666666,0.0,0.5
0.0,16500000.0,303.0,0.0,1525,True,1,0,0,1,92,0,8,0.0,0.1111111111111111,0.0
0.0,5710000.0,0.0,0.0,1585,True,0,1,0,1,131,0,7,0.125,0.0,0.0
925.0,1011.0,6040.0,1.0,2592,False,1,0,0,1,24,0,3,0.0,0.25,0.0
0.0,1920000.0,600.0,0.0,2892,True,0,0,0,1,69,0,5,0.0,0.0,0.0
436.0,232.0,632.0,1.0,197,False,0,1,0,1,57,0,7,0.125,0.0,0.0
0.0,30900.0,0.0,0.0,2892,True,0,0,0,2,123,0,11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2446,True,0,0,2,2,94,0,4,0.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,2531,True,1,0,0,3,49,0,5,0.0,0.16666666666666666,0.0
5964.0,16022.0,27002.0,0.0,2622,False,1,0,0,1,60,0,8,0.0,0.1111111111111111,0.0
1586.0,570.0,2149.0,0.0,1837,False,1,0,0,2,115,0,11,0.0,0.08333333333333333,0.0
0.0,0.0,0.0,0.0,570,True,1,0,0,1,112,0,11,0.0,0.08333333333333333,0.0
7814.0,7977.0,1173.0,0.0,2446,False,1,2,0,2,84,0,10,0.16666666666666666,0.09090909090909091,0.0
136.0,14.0,232.0,0.0,265,False,0,2,0,1,81,0,9,0.18181818181818182,0.0,0.0
6925.0,19811.0,45093.0,0.0,991,False,2,0,0,1,51,0,5,0.0,0.2857142857142857,0.0
0.0,894000.0,0.0,0.0,2892,True,0,0,1,2,82,0,5,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.0,742,True,1,0,0,1,117,0,10,0.0,0.09090909090909091,0.0
12061.0,21446.0,49246.0,0.0,611,False,2,0,0,1,57,0,7,0.0,0.2222222222222222,0.0
0.0,12500.0,0.0,0.0,1559,True,0,1,1,3,84,0,11,0.08333333333333333,0.0,0.08333333333333333
0.0,0.0,0.0,0.0,1207,True,1,0,0,2,115,0,11,0.0,0.08333333333333333,0.0
0.0,15000.0,55.0,0.0,1369,True,2,1,0,1,58,0,9,0.1,0.18181818181818182,0.0
0.0,0.0,0.0,0.0,1022,True,0,0,0,1,16,0,3,0.0,0.0,0.0
2787.0,2684.0,3903.0,1.0,227,False,0,1,0,1,107,0,14,0.06666666666666667,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,3,0,1,90,0,10,0.23076923076923078,0.0,0.0
38.0,5.0,918.0,0.0,1594,False,1,2,0,2,92,0,9,0.18181818181818182,0.1,0.0
2874.0,4140.0,6356.0,0.0,1511,False,0,0,0,1,41,0,5,0.0,0.0,0.0
413.0,597.0,884.0,1.0,962,False,1,0,0,2,111,0,11,0.0,0.08333333333333333,0.0
0.0,11000.0,0.0,0.0,149,True,0,0,0,1,51,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1109,True,1,0,0,1,8,0,1,0.0,0.5,0.0
2942.0,1053.0,4339.0,0.0,2515,False,1,1,0,1,84,0,3,0.25,0.25,0.0
14236.0,13242.0,29331.0,0.0,1782,False,0,1,0,1,46,0,6,0.14285714285714285,0.0,0.0
6663.0,12571.0,11398.0,0.0,2127,False,0,1,0,1,40,0,5,0.16666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,2406,True,1,0,0,3,58,0,4,0.0,0.2,0.0
592.0,709.0,4195.0,1.0,1809,False,0,0,0,1,49,0,3,0.0,0.0,0.0
12033.0,13109.0,2445.0,0.0,2627,False,1,1,0,1,10,0,2,0.3333333333333333,0.3333333333333333,0.0
18300.0,36500.0,0.0,0.0,2169,True,1,2,0,1,98,0,11,0.15384615384615385,0.08333333333333333,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,35,0,1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,319,True,0,0,0,1,33,0,5,0.0,0.0,0.0
3416.0,11437.0,13139.0,0.0,1473,False,0,1,0,1,59,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,1068,True,1,0,0,2,82,0,6,0.0,0.14285714285714285,0.0
4306.0,3020.0,22612.0,0.0,1116,False,2,0,0,1,66,0,7,0.0,0.2222222222222222,0.0
873.0,450.0,1110.0,1.0,35,False,0,1,0,1,68,0,10,0.09090909090909091,0.0,0.0
0.0,47700.0,29.0,0.0,2126,True,1,0,1,1,82,0,9,0.0,0.1,0.1
0.0,0.0,0.0,1.0,2892,True,0,0,0,1,15,0,2,0.0,0.0,0.0
1280.0,1192.0,1439.0,0.0,981,False,1,5,1,1,49,0,6,0.45454545454545453,0.14285714285714285,0.14285714285714285
697.0,674.0,1976.0,1.0,150,False,2,0,0,1,58,0,6,0.0,0.25,0.0
0.0,0.0,0.0,0.0,1542,True,1,0,0,2,14,0,2,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,637,True,0,0,0,1,97,0,11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,113,0,6,0.0,0.14285714285714285,0.0
0.0,17200.0,0.0,0.0,2632,True,1,0,0,1,16,0,3,0.0,0.25,0.0
836.0,528.0,1540.0,1.0,945,False,0,1,0,1,72,0,5,0.16666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,739,True,0,0,0,1,31,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2166,True,1,1,1,1,37,0,6,0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0.0,8.0,0.0,231,True,1,0,0,3,118,0,8,0.0,0.1111111111111111,0.0
0.0,81700.0,230.0,0.0,611,True,0,2,0,2,104,0,7,0.2222222222222222,0.0,0.0
0.0,319000.0,47.0,0.0,1485,True,1,0,0,1,44,0,5,0.0,0.16666666666666666,0.0
737.0,765.0,4184.0,1.0,399,False,0,3,0,2,30,0,3,0.5,0.0,0.0
0.0,0.0,3.0,0.0,268,True,0,6,0,1,53,0,5,0.5454545454545454,0.0,0.0
15400.0,17300.0,0.0,0.0,497,True,0,0,0,2,71,0,8,0.0,0.0,0.0
0.0,0.0,9.0,0.0,2892,True,1,1,1,3,83,0,11,0.08333333333333333,0.08333333333333333,0.08333333333333333
6955.0,11385.0,694.0,0.0,2795,False,1,0,0,1,37,0,3,0.0,0.25,0.0
14272.0,13253.0,26245.0,0.0,935,False,0,2,0,1,64,0,9,0.18181818181818182,0.0,0.0
0.0,0.0,10.0,0.0,1099,True,0,0,0,1,91,0,12,0.0,0.0,0.0
2508.0,1061.0,1606.0,1.0,1411,False,0,1,1,1,29,0,4,0.2,0.0,0.2
0.0,0.0,0.0,0.0,211,True,0,0,0,1,9,0,1,0.0,0.0,0.0
4528.0,18004.0,5683.0,0.0,2735,False,3,0,0,1,49,0,6,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,1041,True,0,6,0,1,62,0,3,0.6666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,1772,True,0,0,0,2,19,0,4,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2176,True,0,0,0,2,87,0,8,0.0,0.0,0.0
1925.0,1177.0,5829.0,0.0,2745,False,2,0,0,1,82,0,7,0.0,0.2222222222222222,0.0
2423.0,2568.0,4696.0,1.0,612,False,1,1,0,1,40,0,3,0.25,0.25,0.0
18200.0,81500.0,0.0,0.0,2166,True,0,1,0,1,84,0,6,0.14285714285714285,0.0,0.0
